team_abbr,position,player_id,player_name,team_conf,team_division,lookup_string
LV,RB,00-0037329,Brittain Brown,AFC,AFC West,"RB, LV: Brittain Brown (AFC West, ID: 00-0037329)"
LV,K,00-0037471,James McCourt,AFC,AFC West,"K, LV: James McCourt (AFC West, ID: 00-0037471)"
LV,TE,00-0037506,Cole Fotheringham,AFC,AFC West,"TE, LV: Cole Fotheringham (AFC West, ID: 00-0037506)"
LV,QB,00-0037507,Chase Garbers,AFC,AFC West,"QB, LV: Chase Garbers (AFC West, ID: 00-0037507)"
LV,RB,00-0037509,Sincere McCormick,AFC,AFC West,"RB, LV: Sincere McCormick (AFC West, ID: 00-0037509)"
LV,RB,00-0038040,Zamir White,AFC,AFC West,"RB, LV: Zamir White (AFC West, ID: 00-0038040)"
LV,TE,00-0038498,E.J. Jenkins,AFC,AFC West,"TE, LV: E.J. Jenkins (AFC West, ID: 00-0038498)"
LV,WR,00-0038563,Tre Tucker,AFC,AFC West,"WR, LV: Tre Tucker (AFC West, ID: 00-0038563)"
LV,QB,00-0038579,Aidan O'Connell,AFC,AFC West,"QB, LV: Aidan O'Connell (AFC West, ID: 00-0038579)"
LV,WR,00-0038904,Malik Flowers,AFC,AFC West,"WR, LV: Malik Flowers (AFC West, ID: 00-0038904)"
LV,TE,00-0038920,John Samuel Shenker,AFC,AFC West,"TE, LV: John Samuel Shenker (AFC West, ID: 00-0038920)"
LV,TE,00-0039066,Michael Mayer,AFC,AFC West,"TE, LV: Michael Mayer (AFC West, ID: 00-0039066)"
MIA,RB,00-0031687,Raheem Mostert,AFC,AFC East,"RB, MIA: Raheem Mostert (AFC East, ID: 00-0031687)"
MIA,TE,00-0032214,Tyler Kroft,AFC,AFC East,"TE, MIA: Tyler Kroft (AFC East, ID: 00-0032214)"
MIA,WR,00-0032688,Robbie Chosen,AFC,AFC East,"WR, MIA: Robbie Chosen (AFC East, ID: 00-0032688)"
MIA,WR,00-0033040,Tyreek Hill,AFC,AFC East,"WR, MIA: Tyreek Hill (AFC East, ID: 00-0033040)"
MIA,WR,00-0034054,River Cracraft,AFC,AFC East,"WR, MIA: River Cracraft (AFC East, ID: 00-0034054)"
MIA,RB,00-0034115,Jeffery Wilson,AFC,AFC East,"RB, MIA: Jeffery Wilson (AFC East, ID: 00-0034115)"
MIA,WR,00-0034366,Keke Coutee,AFC,AFC East,"WR, MIA: Keke Coutee (AFC East, ID: 00-0034366)"
MIA,QB,00-0034401,Mike White,AFC,AFC East,"QB, MIA: Mike White (AFC East, ID: 00-0034401)"
MIA,WR,00-0034418,Cedrick Wilson,AFC,AFC East,"WR, MIA: Cedrick Wilson (AFC East, ID: 00-0034418)"
MIA,WR,00-0034419,Braxton Berrios,AFC,AFC East,"WR, MIA: Braxton Berrios (AFC East, ID: 00-0034419)"
MIA,K,00-0034794,Jason Sanders,AFC,AFC East,"K, MIA: Jason Sanders (AFC East, ID: 00-0034794)"
MIA,TE,00-0034798,Durham Smythe,AFC,AFC East,"TE, MIA: Durham Smythe (AFC East, ID: 00-0034798)"
MIA,RB,00-0035125,Alec Ingold,AFC,AFC East,"RB, MIA: Alec Ingold (AFC East, ID: 00-0035125)"
MIA,RB,00-0036020,Salvon Ahmed,AFC,AFC East,"RB, MIA: Salvon Ahmed (AFC East, ID: 00-0036020)"
MIA,TE,00-0036083,Nick Bowers,AFC,AFC East,"TE, MIA: Nick Bowers (AFC East, ID: 00-0036083)"
MIA,QB,00-0036212,Tua Tagovailoa,AFC,AFC East,"QB, MIA: Tua Tagovailoa (AFC East, ID: 00-0036212)"
MIA,WR,00-0036247,Freddie Swain,AFC,AFC East,"WR, MIA: Freddie Swain (AFC East, ID: 00-0036247)"
MIA,RB,00-0036297,Darrynton Evans,AFC,AFC East,"RB, MIA: Darrynton Evans (AFC East, ID: 00-0036297)"
MIA,WR,00-0036326,Chase Claypool,AFC,AFC East,"WR, MIA: Chase Claypool (AFC East, ID: 00-0036326)"
MIA,WR,00-0036613,Jaylen Waddle,AFC,AFC East,"WR, MIA: Jaylen Waddle (AFC East, ID: 00-0036613)"
MIA,WR,00-0036999,Anthony Schwartz,AFC,AFC East,"WR, MIA: Anthony Schwartz (AFC East, ID: 00-0036999)"
MIA,QB,00-0037327,Skylar Thompson,AFC,AFC East,"QB, MIA: Skylar Thompson (AFC East, ID: 00-0037327)"
MIA,WR,00-0037348,Tanner Conner,AFC,AFC East,"WR, MIA: Tanner Conner (AFC East, ID: 00-0037348)"
MIA,WR,00-0037355,Braylon Sanders,AFC,AFC East,"WR, MIA: Braylon Sanders (AFC East, ID: 00-0037355)"
MIA,WR,00-0038092,Erik Ezukanma,AFC,AFC East,"WR, MIA: Erik Ezukanma (AFC East, ID: 00-0038092)"
MIA,QB,00-0038683,James Blackman,AFC,AFC East,"QB, MIA: James Blackman (AFC East, ID: 00-0038683)"
MIA,RB,00-0038685,Christopher Brooks,AFC,AFC East,"RB, MIA: Christopher Brooks (AFC East, ID: 00-0038685)"
MIA,WR,00-0038687,Chris Coleman,AFC,AFC East,"WR, MIA: Chris Coleman (AFC East, ID: 00-0038687)"
MIA,WR,00-0038688,Daewood Davis,AFC,AFC East,"WR, MIA: Daewood Davis (AFC East, ID: 00-0038688)"
MIA,TE,00-0038720,Julian Hill,AFC,AFC East,"TE, MIA: Julian Hill (AFC East, ID: 00-0038720)"
MIA,RB,00-0039040,Devon Achane,AFC,AFC East,"RB, MIA: Devon Achane (AFC East, ID: 00-0039040)"
MIN,QB,00-0029604,Kirk Cousins,NFC,NFC North,"QB, MIN: Kirk Cousins (NFC North, ID: 00-0029604)"
MIN,RB,00-0032918,C.J. Ham,NFC,NFC North,"RB, MIN: C.J. Ham (NFC North, ID: 00-0032918)"
MIN,TE,00-0033246,Johnny Mundt,NFC,NFC North,"TE, MIN: Johnny Mundt (NFC North, ID: 00-0033246)"
MIN,QB,00-0033319,Nick Mullens,NFC,NFC North,"QB, MIN: Nick Mullens (NFC North, ID: 00-0033319)"
MIN,TE,00-0033720,Colin Thompson,NFC,NFC North,"TE, MIN: Colin Thompson (NFC North, ID: 00-0033720)"
MIN,QB,00-0033949,Joshua Dobbs,NFC,NFC North,"QB, MIN: Joshua Dobbs (NFC North, ID: 00-0033949)"
MIN,TE,00-0034393,Troy Fumagalli,NFC,NFC North,"TE, MIN: Troy Fumagalli (NFC North, ID: 00-0034393)"
MIN,K,00-0034450,Greg Joseph,NFC,NFC North,"K, MIN: Greg Joseph (NFC North, ID: 00-0034450)"
MIN,WR,00-0034646,Brandon Powell,NFC,NFC North,"WR, MIN: Brandon Powell (NFC North, ID: 00-0034646)"
MIN,RB,00-0034972,Alexander Mattison,NFC,NFC North,"RB, MIN: Alexander Mattison (NFC North, ID: 00-0034972)"
MIN,TE,00-0035229,T.J. Hockenson,NFC,NFC North,"TE, MIN: T.J. Hockenson (NFC North, ID: 00-0035229)"
MIN,TE,00-0035249,Josh Oliver,NFC,NFC North,"TE, MIN: Josh Oliver (NFC North, ID: 00-0035249)"
MIN,RB,00-0035311,Myles Gaskin,NFC,NFC North,"RB, MIN: Myles Gaskin (NFC North, ID: 00-0035311)"
MIN,WR,00-0035624,N'Keal Harry,NFC,NFC North,"WR, MIN: N'Keal Harry (NFC North, ID: 00-0035624)"
MIN,QB,00-0035735,Jordan Ta'amu,NFC,NFC North,"QB, MIN: Jordan Ta'amu (NFC North, ID: 00-0035735)"
MIN,TE,00-0035823,Ben Ellefson,NFC,NFC North,"TE, MIN: Ben Ellefson (NFC North, ID: 00-0035823)"
MIN,WR,00-0035934,Trishton Jackson,NFC,NFC North,"WR, MIN: Trishton Jackson (NFC North, ID: 00-0035934)"
MIN,WR,00-0036322,Justin Jefferson,NFC,NFC North,"WR, MIN: Justin Jefferson (NFC North, ID: 00-0036322)"
MIN,WR,00-0036345,K.J. Osborn,NFC,NFC North,"WR, MIN: K.J. Osborn (NFC North, ID: 00-0036345)"
MIN,RB,00-0036414,Cam Akers,NFC,NFC North,"RB, MIN: Cam Akers (NFC North, ID: 00-0036414)"
MIN,WR,00-0036818,Blake Proehl,NFC,NFC North,"WR, MIN: Blake Proehl (NFC North, ID: 00-0036818)"
MIN,RB,00-0036842,Kene Nwangwu,NFC,NFC North,"RB, MIN: Kene Nwangwu (NFC North, ID: 00-0036842)"
MIN,RB,00-0037276,Ty Chandler,NFC,NFC North,"RB, MIN: Ty Chandler (NFC North, ID: 00-0037276)"
MIN,WR,00-0037291,Jalen Nailor,NFC,NFC North,"WR, MIN: Jalen Nailor (NFC North, ID: 00-0037291)"
MIN,TE,00-0037317,Nick Muse,NFC,NFC North,"TE, MIN: Nick Muse (NFC North, ID: 00-0037317)"
MIN,RB,00-0037546,Abram Smith,NFC,NFC North,"RB, MIN: Abram Smith (NFC North, ID: 00-0037546)"
MIN,WR,00-0038147,Daylen Baldwin,NFC,NFC North,"WR, MIN: Daylen Baldwin (NFC North, ID: 00-0038147)"
MIN,WR,00-0038181,Lucky Jackson,NFC,NFC North,"WR, MIN: Lucky Jackson (NFC North, ID: 00-0038181)"
MIN,QB,00-0038598,Jaren Hall,NFC,NFC North,"QB, MIN: Jaren Hall (NFC North, ID: 00-0038598)"
MIN,QB,00-0038744,Tanner Morgan,NFC,NFC North,"QB, MIN: Tanner Morgan (NFC North, ID: 00-0038744)"
MIN,WR,00-0038806,Malik Knowles,NFC,NFC North,"WR, MIN: Malik Knowles (NFC North, ID: 00-0038806)"
MIN,WR,00-0038810,Thayer Thomas,NFC,NFC North,"WR, MIN: Thayer Thomas (NFC North, ID: 00-0038810)"
MIN,WR,00-0038994,Jordan Addison,NFC,NFC North,"WR, MIN: Jordan Addison (NFC North, ID: 00-0038994)"
MIN,WR,00-0039043,Garett Maag,NFC,NFC North,"WR, MIN: Garett Maag (NFC North, ID: 00-0039043)"
MIN,RB,00-0039046,DeWayne McBride,NFC,NFC North,"RB, MIN: DeWayne McBride (NFC North, ID: 00-0039046)"
MIN,RB,00-0039191,Aaron Dykes,NFC,NFC North,"RB, MIN: Aaron Dykes (NFC North, ID: 00-0039191)"
NE,WR,00-0026293,Matt Slater,AFC,AFC East,"WR, NE: Matt Slater (AFC East, ID: 00-0026293)"
NE,WR,00-0031547,DeVante Parker,AFC,AFC East,"WR, NE: DeVante Parker (AFC East, ID: 00-0031547)"
NE,WR,00-0032200,Ty Montgomery,AFC,AFC East,"WR, NE: Ty Montgomery (AFC East, ID: 00-0032200)"
NE,RB,00-0033045,Ezekiel Elliott,AFC,AFC East,"RB, NE: Ezekiel Elliott (AFC East, ID: 00-0033045)"
NE,TE,00-0033090,Hunter Henry,AFC,AFC East,"TE, NE: Hunter Henry (AFC East, ID: 00-0033090)"
NE,WR,00-0033307,Kendrick Bourne,AFC,AFC East,"WR, NE: Kendrick Bourne (AFC East, ID: 00-0033307)"
NE,TE,00-0033439,Pharaoh Brown,AFC,AFC East,"TE, NE: Pharaoh Brown (AFC East, ID: 00-0033439)"
NE,WR,00-0033857,JuJu Smith-Schuster,AFC,AFC East,"WR, NE: JuJu Smith-Schuster (AFC East, ID: 00-0033857)"
NE,TE,00-0034829,Mike Gesicki,AFC,AFC East,"TE, NE: Mike Gesicki (AFC East, ID: 00-0034829)"
NE,WR,00-0034971,Jalen Hurd,AFC,AFC East,"WR, NE: Jalen Hurd (AFC East, ID: 00-0034971)"
NE,TE,00-0035436,Matt Sokol,AFC,AFC East,"TE, NE: Matt Sokol (AFC East, ID: 00-0035436)"
NE,RB,00-0035806,Jamycal Hasty,AFC,AFC East,"RB, NE: Jamycal Hasty (AFC East, ID: 00-0035806)"
NE,WR,00-0036387,Jalen Reagor,AFC,AFC East,"WR, NE: Jalen Reagor (AFC East, ID: 00-0036387)"
NE,RB,00-0036450,Ke'Shawn Vaughn,AFC,AFC East,"RB, NE: Ke'Shawn Vaughn (AFC East, ID: 00-0036450)"
NE,WR,00-0036471,Mathew Sexton,AFC,AFC East,"WR, NE: Mathew Sexton (AFC East, ID: 00-0036471)"
NE,WR,00-0036536,Tre Nixon,AFC,AFC East,"WR, NE: Tre Nixon (AFC East, ID: 00-0036536)"
NE,RB,00-0036706,C.J. Marable,AFC,AFC East,"RB, NE: C.J. Marable (AFC East, ID: 00-0036706)"
NE,RB,00-0036875,Rhamondre Stevenson,AFC,AFC East,"RB, NE: Rhamondre Stevenson (AFC East, ID: 00-0036875)"
NE,QB,00-0036929,Ian Book,AFC,AFC East,"QB, NE: Ian Book (AFC East, ID: 00-0036929)"
NE,QB,00-0036972,Mac Jones,AFC,AFC East,"QB, NE: Mac Jones (AFC East, ID: 00-0036972)"
NE,RB,00-0037286,Kevin Harris,AFC,AFC East,"RB, NE: Kevin Harris (AFC East, ID: 00-0037286)"
NE,TE,00-0037724,La'Michael Pettway,AFC,AFC East,"TE, NE: La'Michael Pettway (AFC East, ID: 00-0037724)"
NE,WR,00-0038104,Tyquan Thornton,AFC,AFC East,"WR, NE: Tyquan Thornton (AFC East, ID: 00-0038104)"
NE,QB,00-0038108,Bailey Zappe,AFC,AFC East,"QB, NE: Bailey Zappe (AFC East, ID: 00-0038108)"
NE,QB,00-0038132,Matt Corral,AFC,AFC East,"QB, NE: Matt Corral (AFC East, ID: 00-0038132)"
NE,QB,00-0038150,Nathan Rourke,AFC,AFC East,"QB, NE: Nathan Rourke (AFC East, ID: 00-0038150)"
NE,WR,00-0038502,T.J. Luther,AFC,AFC East,"WR, NE: T.J. Luther (AFC East, ID: 00-0038502)"
NE,K,00-0038567,Chad Ryland,AFC,AFC East,"K, NE: Chad Ryland (AFC East, ID: 00-0038567)"
NE,WR,00-0038608,Kayshon Boutte,AFC,AFC East,"WR, NE: Kayshon Boutte (AFC East, ID: 00-0038608)"
NE,WR,00-0038621,Demario Douglas,AFC,AFC East,"WR, NE: Demario Douglas (AFC East, ID: 00-0038621)"
NO,TE,00-0027696,Jimmy Graham,NFC,NFC South,"TE, NO: Jimmy Graham (NFC South, ID: 00-0027696)"
NO,QB,00-0031280,Derek Carr,NFC,NFC South,"QB, NO: Derek Carr (NFC South, ID: 00-0031280)"
NO,QB,00-0031503,Jameis Winston,NFC,NFC South,"QB, NO: Jameis Winston (NFC South, ID: 00-0031503)"
NO,WR,00-0032765,Michael Thomas,NFC,NFC South,"WR, NO: Michael Thomas (NFC South, ID: 00-0032765)"
NO,TE,00-0032986,J.P. Holtz,NFC,NFC South,"TE, NO: J.P. Holtz (NFC South, ID: 00-0032986)"
NO,QB,00-0033357,Taysom Hill,NFC,NFC South,"QB, NO: Taysom Hill (NFC South, ID: 00-0033357)"
NO,RB,00-0033906,Alvin Kamara,NFC,NFC South,"RB, NO: Alvin Kamara (NFC South, ID: 00-0033906)"
NO,RB,00-0033948,Jamaal Williams,NFC,NFC South,"RB, NO: Jamaal Williams (NFC South, ID: 00-0033948)"
NO,RB,00-0034301,Darrel Williams,NFC,NFC South,"RB, NO: Darrel Williams (NFC South, ID: 00-0034301)"
NO,WR,00-0034317,Keith Kirkwood,NFC,NFC South,"WR, NO: Keith Kirkwood (NFC South, ID: 00-0034317)"
NO,TE,00-0034981,Foster Moreau,NFC,NFC South,"TE, NO: Foster Moreau (NFC South, ID: 00-0034981)"
NO,RB,00-0035831,James Robinson,NFC,NFC South,"RB, NO: James Robinson (NFC South, ID: 00-0035831)"
NO,WR,00-0035844,Kirk Merritt,NFC,NFC South,"WR, NO: Kirk Merritt (NFC South, ID: 00-0035844)"
NO,RB,00-0035975,Jake Bargas,NFC,NFC South,"RB, NO: Jake Bargas (NFC South, ID: 00-0035975)"
NO,TE,00-0036040,Juwan Johnson,NFC,NFC South,"TE, NO: Juwan Johnson (NFC South, ID: 00-0036040)"
NO,TE,00-0036173,Tommy Hudson,NFC,NFC South,"TE, NO: Tommy Hudson (NFC South, ID: 00-0036173)"
NO,WR,00-0036219,Marquez Callaway,NFC,NFC South,"WR, NO: Marquez Callaway (NFC South, ID: 00-0036219)"
NO,WR,00-0036364,Lynn Bowden,NFC,NFC South,"WR, NO: Lynn Bowden (NFC South, ID: 00-0036364)"
NO,RB,00-0036383,Eno Benjamin,NFC,NFC South,"RB, NO: Eno Benjamin (NFC South, ID: 00-0036383)"
NO,RB,00-0036727,Adam Prentice,NFC,NFC South,"RB, NO: Adam Prentice (NFC South, ID: 00-0036727)"
NO,WR,00-0036939,Kawaan Baker,NFC,NFC South,"WR, NO: Kawaan Baker (NFC South, ID: 00-0036939)"
NO,TE,00-0037022,Michael Jacobson,NFC,NFC South,"TE, NO: Michael Jacobson (NFC South, ID: 00-0037022)"
NO,WR,00-0037239,Chris Olave,NFC,NFC South,"WR, NO: Chris Olave (NFC South, ID: 00-0037239)"
NO,WR,00-0037545,Rashid Shaheed,NFC,NFC South,"WR, NO: Rashid Shaheed (NFC South, ID: 00-0037545)"
NO,WR,00-0037553,Jontre Kirklin,NFC,NFC South,"WR, NO: Jontre Kirklin (NFC South, ID: 00-0037553)"
NO,RB,00-0038551,Kendre Miller,NFC,NFC South,"RB, NO: Kendre Miller (NFC South, ID: 00-0038551)"
NO,WR,00-0038612,A.T. Perry,NFC,NFC South,"WR, NO: A.T. Perry (NFC South, ID: 00-0038612)"
NO,RB,00-0038678,Jordan Mims,NFC,NFC South,"RB, NO: Jordan Mims (NFC South, ID: 00-0038678)"
NO,WR,00-0038902,Shaquan Davis,NFC,NFC South,"WR, NO: Shaquan Davis (NFC South, ID: 00-0038902)"
NO,K,00-0038905,Blake Grupe,NFC,NFC South,"K, NO: Blake Grupe (NFC South, ID: 00-0038905)"
NO,QB,00-0038998,Jake Haener,NFC,NFC South,"QB, NO: Jake Haener (NFC South, ID: 00-0038998)"
NYG,K,00-0025580,Mason Crosby,NFC,NFC East,"K, NYG: Mason Crosby (NFC East, ID: 00-0025580)"
NYG,K,00-0026858,Graham Gano,NFC,NFC East,"K, NYG: Graham Gano (NFC East, ID: 00-0026858)"
NYG,RB,00-0028063,Taiwan Jones,NFC,NFC East,"RB, NYG: Taiwan Jones (NFC East, ID: 00-0028063)"
NYG,QB,00-0028118,Tyrod Taylor,NFC,NFC East,"QB, NYG: Tyrod Taylor (NFC East, ID: 00-0028118)"
NYG,WR,00-0029000,Cole Beasley,NFC,NFC East,"WR, NYG: Cole Beasley (NFC East, ID: 00-0029000)"
NYG,K,00-0029421,Randy Bullock,NFC,NFC East,"K, NYG: Randy Bullock (NFC East, ID: 00-0029421)"
NYG,TE,00-0031610,Darren Waller,NFC,NFC East,"TE, NYG: Darren Waller (NFC East, ID: 00-0031610)"
NYG,WR,00-0032385,Sterling Shepard,NFC,NFC East,"WR, NYG: Sterling Shepard (NFC East, ID: 00-0032385)"
NYG,RB,00-0033308,Matt Breida,NFC,NFC East,"RB, NYG: Matt Breida (NFC East, ID: 00-0033308)"
NYG,RB,00-0034844,Saquon Barkley,NFC,NFC East,"RB, NYG: Saquon Barkley (NFC East, ID: 00-0034844)"
NYG,K,00-0035042,Jamie Gillan,NFC,NFC East,"K, NYG: Jamie Gillan (NFC East, ID: 00-0035042)"
NYG,TE,00-0035308,Tommy Sweeney,NFC,NFC East,"TE, NYG: Tommy Sweeney (NFC East, ID: 00-0035308)"
NYG,TE,00-0035345,Chris Myarick,NFC,NFC East,"TE, NYG: Chris Myarick (NFC East, ID: 00-0035345)"
NYG,TE,00-0035356,Tyree Jackson,NFC,NFC East,"TE, NYG: Tyree Jackson (NFC East, ID: 00-0035356)"
NYG,WR,00-0035535,Darius Slayton,NFC,NFC East,"WR, NYG: Darius Slayton (NFC East, ID: 00-0035535)"
NYG,WR,00-0035639,Parris Campbell,NFC,NFC East,"WR, NYG: Parris Campbell (NFC East, ID: 00-0035639)"
NYG,WR,00-0035645,Gunner Olszewski,NFC,NFC East,"WR, NYG: Gunner Olszewski (NFC East, ID: 00-0035645)"
NYG,QB,00-0035710,Daniel Jones,NFC,NFC East,"QB, NYG: Daniel Jones (NFC East, ID: 00-0035710)"
NYG,TE,00-0036145,Lawrence Cager,NFC,NFC East,"TE, NYG: Lawrence Cager (NFC East, ID: 00-0036145)"
NYG,WR,00-0036165,Isaiah Hodgins,NFC,NFC East,"WR, NYG: Isaiah Hodgins (NFC East, ID: 00-0036165)"
NYG,QB,00-0036226,Jacob Eason,NFC,NFC East,"QB, NYG: Jacob Eason (NFC East, ID: 00-0036226)"
NYG,RB,00-0036493,Deon Jackson,NFC,NFC East,"RB, NYG: Deon Jackson (NFC East, ID: 00-0036493)"
NYG,RB,00-0036569,Gary Brightwell,NFC,NFC East,"RB, NYG: Gary Brightwell (NFC East, ID: 00-0036569)"
NYG,RB,00-0037410,Jashaun Corbin,NFC,NFC East,"RB, NYG: Jashaun Corbin (NFC East, ID: 00-0037410)"
NYG,WR,00-0037443,Kalil Pimpleton,NFC,NFC East,"WR, NYG: Kalil Pimpleton (NFC East, ID: 00-0037443)"
NYG,WR,00-0037570,Dennis Houston,NFC,NFC East,"WR, NYG: Dennis Houston (NFC East, ID: 00-0037570)"
NYG,K,00-0038097,Cade York,NFC,NFC East,"K, NYG: Cade York (NFC East, ID: 00-0038097)"
NYG,TE,00-0038115,Daniel Bellinger,NFC,NFC East,"TE, NYG: Daniel Bellinger (NFC East, ID: 00-0038115)"
NYG,WR,00-0038117,Wan'Dale Robinson,NFC,NFC East,"WR, NYG: Wan'Dale Robinson (NFC East, ID: 00-0038117)"
NYG,RB,00-0038396,Eric Gray,NFC,NFC East,"RB, NYG: Eric Gray (NFC East, ID: 00-0038396)"
NYG,QB,00-0038476,Tommy DeVito,NFC,NFC East,"QB, NYG: Tommy DeVito (NFC East, ID: 00-0038476)"
NYG,WR,00-0038477,Bryce Ford-Wheaton,NFC,NFC East,"WR, NYG: Bryce Ford-Wheaton (NFC East, ID: 00-0038477)"
NYG,TE,00-0038480,Ryan Jones,NFC,NFC East,"TE, NYG: Ryan Jones (NFC East, ID: 00-0038480)"
NYG,RB,00-0038714,Hassan Hall,NFC,NFC East,"RB, NYG: Hassan Hall (NFC East, ID: 00-0038714)"
NYG,WR,00-0038938,Jalin Hyatt,NFC,NFC East,"WR, NYG: Jalin Hyatt (NFC East, ID: 00-0038938)"
NYG,WR,00-0038953,Dylan Drummond,NFC,NFC East,"WR, NYG: Dylan Drummond (NFC East, ID: 00-0038953)"
NYJ,QB,00-0023459,Aaron Rodgers,AFC,AFC East,"QB, NYJ: Aaron Rodgers (AFC East, ID: 00-0023459)"
NYJ,WR,00-0028002,Randall Cobb,AFC,AFC East,"WR, NYJ: Randall Cobb (AFC East, ID: 00-0028002)"
NYJ,K,00-0029621,Greg Zuerlein,AFC,AFC East,"K, NYJ: Greg Zuerlein (AFC East, ID: 00-0029621)"
NYJ,TE,00-0032134,C.J. Uzomah,AFC,AFC East,"TE, NYJ: C.J. Uzomah (AFC East, ID: 00-0032134)"
NYJ,QB,00-0032156,Trevor Siemian,AFC,AFC East,"QB, NYJ: Trevor Siemian (AFC East, ID: 00-0032156)"
NYJ,WR,00-0033871,Corey Davis,AFC,AFC East,"WR, NYJ: Corey Davis (AFC East, ID: 00-0033871)"
NYJ,TE,00-0034270,Tyler Conklin,AFC,AFC East,"TE, NYJ: Tyler Conklin (AFC East, ID: 00-0034270)"
NYJ,RB,00-0034433,Nick Bawden,AFC,AFC East,"RB, NYJ: Nick Bawden (AFC East, ID: 00-0034433)"
NYJ,WR,00-0034521,Allen Lazard,AFC,AFC East,"WR, NYJ: Allen Lazard (AFC East, ID: 00-0034521)"
NYJ,QB,00-0034955,Brett Rypien,AFC,AFC East,"QB, NYJ: Brett Rypien (AFC East, ID: 00-0034955)"
NYJ,K,00-0035145,Austin Seibert,AFC,AFC East,"K, NYJ: Austin Seibert (AFC East, ID: 00-0035145)"
NYJ,WR,00-0035480,Malik Taylor,AFC,AFC East,"WR, NYJ: Malik Taylor (AFC East, ID: 00-0035480)"
NYJ,RB,00-0035760,Jacques Patrick,AFC,AFC East,"RB, NYJ: Jacques Patrick (AFC East, ID: 00-0035760)"
NYJ,TE,00-0036510,Kenny Yeboah,AFC,AFC East,"TE, NYJ: Kenny Yeboah (AFC East, ID: 00-0036510)"
NYJ,QB,00-0037013,Zach Wilson,AFC,AFC East,"QB, NYJ: Zach Wilson (AFC East, ID: 00-0037013)"
NYJ,WR,00-0037055,Lance McCutcheon,AFC,AFC East,"WR, NYJ: Lance McCutcheon (AFC East, ID: 00-0037055)"
NYJ,WR,00-0037156,Irvin Charles,AFC,AFC East,"WR, NYJ: Irvin Charles (AFC East, ID: 00-0037156)"
NYJ,WR,00-0037740,Garrett Wilson,AFC,AFC East,"WR, NYJ: Garrett Wilson (AFC East, ID: 00-0037740)"
NYJ,TE,00-0037805,Jeremy Ruckert,AFC,AFC East,"TE, NYJ: Jeremy Ruckert (AFC East, ID: 00-0037805)"
NYJ,RB,00-0038120,Breece Hall,AFC,AFC East,"RB, NYJ: Breece Hall (AFC East, ID: 00-0038120)"
NYJ,RB,00-0038389,Israel Abanikanda,AFC,AFC East,"RB, NYJ: Israel Abanikanda (AFC East, ID: 00-0038389)"
NYJ,TE,00-0038406,Zack Kuntz,AFC,AFC East,"TE, NYJ: Zack Kuntz (AFC East, ID: 00-0038406)"
NYJ,WR,00-0038492,Jason Brownlee,AFC,AFC East,"WR, NYJ: Jason Brownlee (AFC East, ID: 00-0038492)"
NYJ,RB,00-0038495,Travis Dye,AFC,AFC East,"RB, NYJ: Travis Dye (AFC East, ID: 00-0038495)"
NYJ,WR,00-0038496,Xavier Gipson,AFC,AFC East,"WR, NYJ: Xavier Gipson (AFC East, ID: 00-0038496)"
NYJ,RB,00-0038727,Xazavian Valladay,AFC,AFC East,"RB, NYJ: Xazavian Valladay (AFC East, ID: 00-0038727)"
NYJ,WR,00-0039033,Jerome Kapp,AFC,AFC East,"WR, NYJ: Jerome Kapp (AFC East, ID: 00-0039033)"
PHI,WR,00-0027944,Julio Jones,NFC,NFC East,"WR, PHI: Julio Jones (NFC East, ID: 00-0027944)"
PHI,QB,00-0032268,Marcus Mariota,NFC,NFC East,"QB, PHI: Marcus Mariota (NFC East, ID: 00-0032268)"
PHI,WR,00-0033733,Greg Ward,NFC,NFC East,"WR, PHI: Greg Ward (NFC East, ID: 00-0033733)"
PHI,K,00-0033787,Jake Elliott,NFC,NFC East,"K, PHI: Jake Elliott (NFC East, ID: 00-0033787)"
PHI,TE,00-0034351,Dallas Goedert,NFC,NFC East,"TE, PHI: Dallas Goedert (NFC East, ID: 00-0034351)"
PHI,RB,00-0034414,Boston Scott,NFC,NFC East,"RB, PHI: Boston Scott (NFC East, ID: 00-0034414)"
PHI,RB,00-0034750,Rashaad Penny,NFC,NFC East,"RB, PHI: Rashaad Penny (NFC East, ID: 00-0034750)"
PHI,WR,00-0035208,Olamide Zaccheaus,NFC,NFC East,"WR, PHI: Olamide Zaccheaus (NFC East, ID: 00-0035208)"
PHI,WR,00-0035676,A.J. Brown,NFC,NFC East,"WR, PHI: A.J. Brown (NFC East, ID: 00-0035676)"
PHI,TE,00-0036005,Noah Togiai,NFC,NFC East,"TE, PHI: Noah Togiai (NFC East, ID: 00-0036005)"
PHI,WR,00-0036271,Quez Watkins,NFC,NFC East,"WR, PHI: Quez Watkins (NFC East, ID: 00-0036271)"
PHI,RB,00-0036275,D'Andre Swift,NFC,NFC East,"RB, PHI: D'Andre Swift (NFC East, ID: 00-0036275)"
PHI,QB,00-0036389,Jalen Hurts,NFC,NFC East,"QB, PHI: Jalen Hurts (NFC East, ID: 00-0036389)"
PHI,TE,00-0036423,Albert Okwuegbunam,NFC,NFC East,"TE, PHI: Albert Okwuegbunam (NFC East, ID: 00-0036423)"
PHI,TE,00-0036741,Jack Stoll,NFC,NFC East,"TE, PHI: Jack Stoll (NFC East, ID: 00-0036741)"
