position,week,season_type,lookup_string,player_id,player_name,team_abbr,team_conf,team_division,stat_type,stat_label,stat_values
RB,20,Post,"RB, KC: I.Pacheco (AFC West, ID: 00-0037197)",00-0037197,I.Pacheco,KC,AFC,AFC West,football_values,rushing_yards,95
RB,20,Post,"RB, KC: I.Pacheco (AFC West, ID: 00-0037197)",00-0037197,I.Pacheco,KC,AFC,AFC West,football_values,receiving_yards,6
RB,20,Post,"RB, KC: I.Pacheco (AFC West, ID: 00-0037197)",00-0037197,I.Pacheco,KC,AFC,AFC West,fantasy_points,rushing_yards,9
RB,21,Post,"RB, KC: I.Pacheco (AFC West, ID: 00-0037197)",00-0037197,I.Pacheco,KC,AFC,AFC West,football_values,rushing_yards,26
RB,21,Post,"RB, KC: I.Pacheco (AFC West, ID: 00-0037197)",00-0037197,I.Pacheco,KC,AFC,AFC West,football_values,receiving_yards,59
RB,21,Post,"RB, KC: I.Pacheco (AFC West, ID: 00-0037197)",00-0037197,I.Pacheco,KC,AFC,AFC West,fantasy_points,rushing_yards,2
RB,21,Post,"RB, KC: I.Pacheco (AFC West, ID: 00-0037197)",00-0037197,I.Pacheco,KC,AFC,AFC West,fantasy_points,receiving_yards,5
RB,21,Post,"RB, KC: I.Pacheco (AFC West, ID: 00-0037197)",00-0037197,I.Pacheco,KC,AFC,AFC West,football_values,rushing_yards,26
RB,21,Post,"RB, KC: I.Pacheco (AFC West, ID: 00-0037197)",00-0037197,I.Pacheco,KC,AFC,AFC West,football_values,receiving_yards,59
RB,21,Post,"RB, KC: I.Pacheco (AFC West, ID: 00-0037197)",00-0037197,I.Pacheco,KC,AFC,AFC West,fantasy_points,rushing_yards,2
RB,21,Post,"RB, KC: I.Pacheco (AFC West, ID: 00-0037197)",00-0037197,I.Pacheco,KC,AFC,AFC West,fantasy_points,receiving_yards,5
RB,19,Post,"RB, BUF: J.Cook (AFC East, ID: 00-0037248)",00-0037248,J.Cook,BUF,AFC,AFC East,football_values,rushing_yards,39
RB,19,Post,"RB, BUF: J.Cook (AFC East, ID: 00-0037248)",00-0037248,J.Cook,BUF,AFC,AFC East,football_values,rushing_tds,1
RB,19,Post,"RB, BUF: J.Cook (AFC East, ID: 00-0037248)",00-0037248,J.Cook,BUF,AFC,AFC East,fantasy_points,rushing_yards,3
RB,19,Post,"RB, BUF: J.Cook (AFC East, ID: 00-0037248)",00-0037248,J.Cook,BUF,AFC,AFC East,fantasy_points,rushing_tds,6
RB,19,Post,"RB, BUF: J.Cook (AFC East, ID: 00-0037248)",00-0037248,J.Cook,BUF,AFC,AFC East,football_values,rushing_yards,39
RB,19,Post,"RB, BUF: J.Cook (AFC East, ID: 00-0037248)",00-0037248,J.Cook,BUF,AFC,AFC East,football_values,rushing_tds,1
RB,19,Post,"RB, BUF: J.Cook (AFC East, ID: 00-0037248)",00-0037248,J.Cook,BUF,AFC,AFC East,fantasy_points,rushing_yards,3
RB,19,Post,"RB, BUF: J.Cook (AFC East, ID: 00-0037248)",00-0037248,J.Cook,BUF,AFC,AFC East,fantasy_points,rushing_tds,6
RB,20,Post,"RB, BUF: J.Cook (AFC East, ID: 00-0037248)",00-0037248,J.Cook,BUF,AFC,AFC East,football_values,rushing_yards,13
RB,20,Post,"RB, BUF: J.Cook (AFC East, ID: 00-0037248)",00-0037248,J.Cook,BUF,AFC,AFC East,fantasy_points,rushing_yards,1
RB,20,Post,"RB, BUF: J.Cook (AFC East, ID: 00-0037248)",00-0037248,J.Cook,BUF,AFC,AFC East,football_values,rushing_yards,13
RB,20,Post,"RB, BUF: J.Cook (AFC East, ID: 00-0037248)",00-0037248,J.Cook,BUF,AFC,AFC East,fantasy_points,rushing_yards,1
RB,19,Post,"RB, BAL: J.Dobbins (AFC North, ID: 00-0036158)",00-0036158,J.Dobbins,BAL,AFC,AFC North,football_values,rushing_yards,62
RB,19,Post,"RB, BAL: J.Dobbins (AFC North, ID: 00-0036158)",00-0036158,J.Dobbins,BAL,AFC,AFC North,football_values,receiving_yards,43
RB,19,Post,"RB, BAL: J.Dobbins (AFC North, ID: 00-0036158)",00-0036158,J.Dobbins,BAL,AFC,AFC North,football_values,receiving_tds,1
RB,19,Post,"RB, BAL: J.Dobbins (AFC North, ID: 00-0036158)",00-0036158,J.Dobbins,BAL,AFC,AFC North,fantasy_points,rushing_yards,6
RB,19,Post,"RB, BAL: J.Dobbins (AFC North, ID: 00-0036158)",00-0036158,J.Dobbins,BAL,AFC,AFC North,fantasy_points,receiving_yards,4
RB,19,Post,"RB, BAL: J.Dobbins (AFC North, ID: 00-0036158)",00-0036158,J.Dobbins,BAL,AFC,AFC North,fantasy_points,receiving_tds,6
RB,19,Post,"RB, BAL: J.Dobbins (AFC North, ID: 00-0036158)",00-0036158,J.Dobbins,BAL,AFC,AFC North,football_values,rushing_yards,62
RB,19,Post,"RB, BAL: J.Dobbins (AFC North, ID: 00-0036158)",00-0036158,J.Dobbins,BAL,AFC,AFC North,football_values,receiving_yards,43
RB,19,Post,"RB, BAL: J.Dobbins (AFC North, ID: 00-0036158)",00-0036158,J.Dobbins,BAL,AFC,AFC North,football_values,receiving_tds,1
RB,19,Post,"RB, BAL: J.Dobbins (AFC North, ID: 00-0036158)",00-0036158,J.Dobbins,BAL,AFC,AFC North,fantasy_points,rushing_yards,6
RB,19,Post,"RB, BAL: J.Dobbins (AFC North, ID: 00-0036158)",00-0036158,J.Dobbins,BAL,AFC,AFC North,fantasy_points,receiving_yards,4
RB,19,Post,"RB, BAL: J.Dobbins (AFC North, ID: 00-0036158)",00-0036158,J.Dobbins,BAL,AFC,AFC North,fantasy_points,receiving_tds,6
RB,19,Post,"RB, BAL: J.Hill (AFC North, ID: 00-0034975)",00-0034975,J.Hill,BAL,AFC,AFC North,football_values,receiving_yards,10
RB,19,Post,"RB, BAL: J.Hill (AFC North, ID: 00-0034975)",00-0034975,J.Hill,BAL,AFC,AFC North,fantasy_points,receiving_yards,1
RB,19,Post,"RB, BAL: J.Hill (AFC North, ID: 00-0034975)",00-0034975,J.Hill,BAL,AFC,AFC North,football_values,receiving_yards,10
RB,19,Post,"RB, BAL: J.Hill (AFC North, ID: 00-0034975)",00-0034975,J.Hill,BAL,AFC,AFC North,fantasy_points,receiving_yards,1
RB,19,Post,"RB, SF: J.Mason (NFC West, ID: 00-0037525)",00-0037525,J.Mason,SF,NFC,NFC West,football_values,rushing_yards,12
RB,19,Post,"RB, SF: J.Mason (NFC West, ID: 00-0037525)",00-0037525,J.Mason,SF,NFC,NFC West,fantasy_points,rushing_yards,1
RB,19,Post,"RB, SF: J.Mason (NFC West, ID: 00-0037525)",00-0037525,J.Mason,SF,NFC,NFC West,football_values,rushing_yards,12
RB,19,Post,"RB, SF: J.Mason (NFC West, ID: 00-0037525)",00-0037525,J.Mason,SF,NFC,NFC West,fantasy_points,rushing_yards,1
RB,20,Post,"RB, KC: J.McKinnon (AFC West, ID: 00-0031376)",00-0031376,J.McKinnon,KC,AFC,AFC West,football_values,rushing_yards,25
RB,20,Post,"RB, KC: J.McKinnon (AFC West, ID: 00-0031376)",00-0031376,J.McKinnon,KC,AFC,AFC West,fantasy_points,rushing_yards,2
RB,20,Post,"RB, KC: J.McKinnon (AFC West, ID: 00-0031376)",00-0031376,J.McKinnon,KC,AFC,AFC West,football_values,rushing_yards,25
RB,20,Post,"RB, KC: J.McKinnon (AFC West, ID: 00-0031376)",00-0031376,J.McKinnon,KC,AFC,AFC West,fantasy_points,rushing_yards,2
RB,21,Post,"RB, KC: J.McKinnon (AFC West, ID: 00-0031376)",00-0031376,J.McKinnon,KC,AFC,AFC West,football_values,rushing_yards,1
RB,21,Post,"RB, KC: J.McKinnon (AFC West, ID: 00-0031376)",00-0031376,J.McKinnon,KC,AFC,AFC West,football_values,receiving_yards,17
RB,21,Post,"RB, KC: J.McKinnon (AFC West, ID: 00-0031376)",00-0031376,J.McKinnon,KC,AFC,AFC West,fantasy_points,receiving_yards,1
RB,21,Post,"RB, KC: J.McKinnon (AFC West, ID: 00-0031376)",00-0031376,J.McKinnon,KC,AFC,AFC West,football_values,rushing_yards,1
RB,21,Post,"RB, KC: J.McKinnon (AFC West, ID: 00-0031376)",00-0031376,J.McKinnon,KC,AFC,AFC West,football_values,receiving_yards,17
RB,21,Post,"RB, KC: J.McKinnon (AFC West, ID: 00-0031376)",00-0031376,J.McKinnon,KC,AFC,AFC West,fantasy_points,receiving_yards,1
RB,22,Post,"RB, KC: J.McKinnon (AFC West, ID: 00-0031376)",00-0031376,J.McKinnon,KC,AFC,AFC West,football_values,rushing_yards,35
RB,22,Post,"RB, KC: J.McKinnon (AFC West, ID: 00-0031376)",00-0031376,J.McKinnon,KC,AFC,AFC West,football_values,receiving_yards,15
RB,22,Post,"RB, KC: J.McKinnon (AFC West, ID: 00-0031376)",00-0031376,J.McKinnon,KC,AFC,AFC West,fantasy_points,rushing_yards,3
RB,22,Post,"RB, KC: J.McKinnon (AFC West, ID: 00-0031376)",00-0031376,J.McKinnon,KC,AFC,AFC West,fantasy_points,receiving_yards,1
RB,22,Post,"RB, KC: J.McKinnon (AFC West, ID: 00-0031376)",00-0031376,J.McKinnon,KC,AFC,AFC West,football_values,rushing_yards,35
RB,22,Post,"RB, KC: J.McKinnon (AFC West, ID: 00-0031376)",00-0031376,J.McKinnon,KC,AFC,AFC West,football_values,receiving_yards,15
RB,22,Post,"RB, KC: J.McKinnon (AFC West, ID: 00-0031376)",00-0031376,J.McKinnon,KC,AFC,AFC West,fantasy_points,rushing_yards,3
RB,22,Post,"RB, KC: J.McKinnon (AFC West, ID: 00-0031376)",00-0031376,J.McKinnon,KC,AFC,AFC West,fantasy_points,receiving_yards,1
RB,19,Post,"RB, MIA: J.Wilson (AFC East, ID: 00-0034115)",00-0034115,J.Wilson,MIA,AFC,AFC East,football_values,rushing_yards,23
RB,19,Post,"RB, MIA: J.Wilson (AFC East, ID: 00-0034115)",00-0034115,J.Wilson,MIA,AFC,AFC East,football_values,rushing_tds,1
RB,19,Post,"RB, MIA: J.Wilson (AFC East, ID: 00-0034115)",00-0034115,J.Wilson,MIA,AFC,AFC East,football_values,receiving_yards,13
RB,19,Post,"RB, MIA: J.Wilson (AFC East, ID: 00-0034115)",00-0034115,J.Wilson,MIA,AFC,AFC East,fantasy_points,rushing_yards,2
RB,19,Post,"RB, MIA: J.Wilson (AFC East, ID: 00-0034115)",00-0034115,J.Wilson,MIA,AFC,AFC East,fantasy_points,rushing_tds,6
RB,19,Post,"RB, MIA: J.Wilson (AFC East, ID: 00-0034115)",00-0034115,J.Wilson,MIA,AFC,AFC East,fantasy_points,receiving_yards,1
RB,19,Post,"RB, MIA: J.Wilson (AFC East, ID: 00-0034115)",00-0034115,J.Wilson,MIA,AFC,AFC East,football_values,rushing_yards,23
RB,19,Post,"RB, MIA: J.Wilson (AFC East, ID: 00-0034115)",00-0034115,J.Wilson,MIA,AFC,AFC East,football_values,rushing_tds,1
RB,19,Post,"RB, MIA: J.Wilson (AFC East, ID: 00-0034115)",00-0034115,J.Wilson,MIA,AFC,AFC East,football_values,receiving_yards,13
RB,19,Post,"RB, MIA: J.Wilson (AFC East, ID: 00-0034115)",00-0034115,J.Wilson,MIA,AFC,AFC East,fantasy_points,rushing_yards,2
RB,19,Post,"RB, MIA: J.Wilson (AFC East, ID: 00-0034115)",00-0034115,J.Wilson,MIA,AFC,AFC East,fantasy_points,rushing_tds,6
RB,19,Post,"RB, MIA: J.Wilson (AFC East, ID: 00-0034115)",00-0034115,J.Wilson,MIA,AFC,AFC East,fantasy_points,receiving_yards,1
RB,20,Post,"RB, PHI: K.Gainwell (NFC East, ID: 00-0036919)",00-0036919,K.Gainwell,PHI,NFC,NFC East,football_values,rushing_yards,112
RB,20,Post,"RB, PHI: K.Gainwell (NFC East, ID: 00-0036919)",00-0036919,K.Gainwell,PHI,NFC,NFC East,football_values,rushing_tds,1
RB,20,Post,"RB, PHI: K.Gainwell (NFC East, ID: 00-0036919)",00-0036919,K.Gainwell,PHI,NFC,NFC East,football_values,receiving_yards,9
RB,20,Post,"RB, PHI: K.Gainwell (NFC East, ID: 00-0036919)",00-0036919,K.Gainwell,PHI,NFC,NFC East,fantasy_points,rushing_yards,11
RB,20,Post,"RB, PHI: K.Gainwell (NFC East, ID: 00-0036919)",00-0036919,K.Gainwell,PHI,NFC,NFC East,fantasy_points,rushing_tds,6
RB,20,Post,"RB, PHI: K.Gainwell (NFC East, ID: 00-0036919)",00-0036919,K.Gainwell,PHI,NFC,NFC East,football_values,rushing_yards,112
RB,20,Post,"RB, PHI: K.Gainwell (NFC East, ID: 00-0036919)",00-0036919,K.Gainwell,PHI,NFC,NFC East,football_values,rushing_tds,1
RB,20,Post,"RB, PHI: K.Gainwell (NFC East, ID: 00-0036919)",00-0036919,K.Gainwell,PHI,NFC,NFC East,football_values,receiving_yards,9
RB,20,Post,"RB, PHI: K.Gainwell (NFC East, ID: 00-0036919)",00-0036919,K.Gainwell,PHI,NFC,NFC East,fantasy_points,rushing_yards,11
RB,20,Post,"RB, PHI: K.Gainwell (NFC East, ID: 00-0036919)",00-0036919,K.Gainwell,PHI,NFC,NFC East,fantasy_points,rushing_tds,6
RB,21,Post,"RB, PHI: K.Gainwell (NFC East, ID: 00-0036919)",00-0036919,K.Gainwell,PHI,NFC,NFC East,football_values,rushing_yards,48
RB,21,Post,"RB, PHI: K.Gainwell (NFC East, ID: 00-0036919)",00-0036919,K.Gainwell,PHI,NFC,NFC East,football_values,receiving_yards,26
RB,21,Post,"RB, PHI: K.Gainwell (NFC East, ID: 00-0036919)",00-0036919,K.Gainwell,PHI,NFC,NFC East,fantasy_points,rushing_yards,4
RB,21,Post,"RB, PHI: K.Gainwell (NFC East, ID: 00-0036919)",00-0036919,K.Gainwell,PHI,NFC,NFC East,fantasy_points,receiving_yards,2
RB,21,Post,"RB, PHI: K.Gainwell (NFC East, ID: 00-0036919)",00-0036919,K.Gainwell,PHI,NFC,NFC East,football_values,rushing_yards,48
RB,21,Post,"RB, PHI: K.Gainwell (NFC East, ID: 00-0036919)",00-0036919,K.Gainwell,PHI,NFC,NFC East,football_values,receiving_yards,26
RB,21,Post,"RB, PHI: K.Gainwell (NFC East, ID: 00-0036919)",00-0036919,K.Gainwell,PHI,NFC,NFC East,fantasy_points,rushing_yards,4
RB,21,Post,"RB, PHI: K.Gainwell (NFC East, ID: 00-0036919)",00-0036919,K.Gainwell,PHI,NFC,NFC East,fantasy_points,receiving_yards,2
RB,22,Post,"RB, PHI: K.Gainwell (NFC East, ID: 00-0036919)",00-0036919,K.Gainwell,PHI,NFC,NFC East,football_values,rushing_yards,21
RB,22,Post,"RB, PHI: K.Gainwell (NFC East, ID: 00-0036919)",00-0036919,K.Gainwell,PHI,NFC,NFC East,football_values,receiving_yards,20
RB,22,Post,"RB, PHI: K.Gainwell (NFC East, ID: 00-0036919)",00-0036919,K.Gainwell,PHI,NFC,NFC East,fantasy_points,rushing_yards,2
RB,22,Post,"RB, PHI: K.Gainwell (NFC East, ID: 00-0036919)",00-0036919,K.Gainwell,PHI,NFC,NFC East,fantasy_points,receiving_yards,2
RB,22,Post,"RB, PHI: K.Gainwell (NFC East, ID: 00-0036919)",00-0036919,K.Gainwell,PHI,NFC,NFC East,football_values,rushing_yards,21
RB,22,Post,"RB, PHI: K.Gainwell (NFC East, ID: 00-0036919)",00-0036919,K.Gainwell,PHI,NFC,NFC East,football_values,receiving_yards,20
RB,22,Post,"RB, PHI: K.Gainwell (NFC East, ID: 00-0036919)",00-0036919,K.Gainwell,PHI,NFC,NFC East,fantasy_points,rushing_yards,2
RB,22,Post,"RB, PHI: K.Gainwell (NFC East, ID: 00-0036919)",00-0036919,K.Gainwell,PHI,NFC,NFC East,fantasy_points,receiving_yards,2
RB,19,Post,"RB, SF: K.Juszczyk (NFC West, ID: 00-0029892)",00-0029892,K.Juszczyk,SF,NFC,NFC West,football_values,receiving_yards,6
RB,19,Post,"RB, SF: K.Juszczyk (NFC West, ID: 00-0029892)",00-0029892,K.Juszczyk,SF,NFC,NFC West,football_values,receiving_yards,6
RB,20,Post,"RB, SF: K.Juszczyk (NFC West, ID: 00-0029892)",00-0029892,K.Juszczyk,SF,NFC,NFC West,football_values,rushing_yards,8
RB,20,Post,"RB, SF: K.Juszczyk (NFC West, ID: 00-0029892)",00-0029892,K.Juszczyk,SF,NFC,NFC West,football_values,rushing_yards,8
RB,19,Post,"RB, TB: L.Fournette (NFC South, ID: 00-0033856)",00-0033856,L.Fournette,TB,NFC,NFC South,football_values,rushing_yards,11
RB,19,Post,"RB, TB: L.Fournette (NFC South, ID: 00-0033856)",00-0033856,L.Fournette,TB,NFC,NFC South,football_values,receiving_yards,6
RB,19,Post,"RB, TB: L.Fournette (NFC South, ID: 00-0033856)",00-0033856,L.Fournette,TB,NFC,NFC South,fantasy_points,rushing_yards,1
RB,19,Post,"RB, TB: L.Fournette (NFC South, ID: 00-0033856)",00-0033856,L.Fournette,TB,NFC,NFC South,football_values,rushing_yards,11
RB,19,Post,"RB, TB: L.Fournette (NFC South, ID: 00-0033856)",00-0033856,L.Fournette,TB,NFC,NFC South,football_values,receiving_yards,6
RB,19,Post,"RB, TB: L.Fournette (NFC South, ID: 00-0033856)",00-0033856,L.Fournette,TB,NFC,NFC South,fantasy_points,rushing_yards,1
RB,20,Post,"RB, PHI: M.Sanders (NFC East, ID: 00-0035243)",00-0035243,M.Sanders,PHI,NFC,NFC East,football_values,rushing_yards,90
RB,20,Post,"RB, PHI: M.Sanders (NFC East, ID: 00-0035243)",00-0035243,M.Sanders,PHI,NFC,NFC East,fantasy_points,rushing_yards,9
RB,20,Post,"RB, PHI: M.Sanders (NFC East, ID: 00-0035243)",00-0035243,M.Sanders,PHI,NFC,NFC East,football_values,rushing_yards,90
RB,20,Post,"RB, PHI: M.Sanders (NFC East, ID: 00-0035243)",00-0035243,M.Sanders,PHI,NFC,NFC East,fantasy_points,rushing_yards,9
RB,21,Post,"RB, PHI: M.Sanders (NFC East, ID: 00-0035243)",00-0035243,M.Sanders,PHI,NFC,NFC East,football_values,rushing_yards,42
RB,21,Post,"RB, PHI: M.Sanders (NFC East, ID: 00-0035243)",00-0035243,M.Sanders,PHI,NFC,NFC East,football_values,rushing_tds,2
RB,21,Post,"RB, PHI: M.Sanders (NFC East, ID: 00-0035243)",00-0035243,M.Sanders,PHI,NFC,NFC East,football_values,receiving_yards,3
RB,21,Post,"RB, PHI: M.Sanders (NFC East, ID: 00-0035243)",00-0035243,M.Sanders,PHI,NFC,NFC East,fantasy_points,rushing_yards,4
RB,21,Post,"RB, PHI: M.Sanders (NFC East, ID: 00-0035243)",00-0035243,M.Sanders,PHI,NFC,NFC East,fantasy_points,rushing_tds,12
RB,21,Post,"RB, PHI: M.Sanders (NFC East, ID: 00-0035243)",00-0035243,M.Sanders,PHI,NFC,NFC East,football_values,rushing_yards,42
RB,21,Post,"RB, PHI: M.Sanders (NFC East, ID: 00-0035243)",00-0035243,M.Sanders,PHI,NFC,NFC East,football_values,rushing_tds,2
RB,21,Post,"RB, PHI: M.Sanders (NFC East, ID: 00-0035243)",00-0035243,M.Sanders,PHI,NFC,NFC East,football_values,receiving_yards,3
RB,21,Post,"RB, PHI: M.Sanders (NFC East, ID: 00-0035243)",00-0035243,M.Sanders,PHI,NFC,NFC East,fantasy_points,rushing_yards,4
RB,21,Post,"RB, PHI: M.Sanders (NFC East, ID: 00-0035243)",00-0035243,M.Sanders,PHI,NFC,NFC East,fantasy_points,rushing_tds,12
RB,22,Post,"RB, PHI: M.Sanders (NFC East, ID: 00-0035243)",00-0035243,M.Sanders,PHI,NFC,NFC East,football_values,rushing_yards,16
RB,22,Post,"RB, PHI: M.Sanders (NFC East, ID: 00-0035243)",00-0035243,M.Sanders,PHI,NFC,NFC East,fantasy_points,rushing_yards,1
RB,22,Post,"RB, PHI: M.Sanders (NFC East, ID: 00-0035243)",00-0035243,M.Sanders,PHI,NFC,NFC East,football_values,rushing_yards,16
RB,22,Post,"RB, PHI: M.Sanders (NFC East, ID: 00-0035243)",00-0035243,M.Sanders,PHI,NFC,NFC East,fantasy_points,rushing_yards,1
RB,19,Post,"RB, BUF: N.Hines (AFC East, ID: 00-0034367)",00-0034367,N.Hines,BUF,AFC,AFC East,football_values,receiving_yards,7
RB,19,Post,"RB, BUF: N.Hines (AFC East, ID: 00-0034367)",00-0034367,N.Hines,BUF,AFC,AFC East,football_values,receiving_yards,7
RB,20,Post,"RB, BUF: N.Hines (AFC East, ID: 00-0034367)",00-0034367,N.Hines,BUF,AFC,AFC East,football_values,receiving_yards,4
RB,20,Post,"RB, BUF: N.Hines (AFC East, ID: 00-0034367)",00-0034367,N.Hines,BUF,AFC,AFC East,football_values,receiving_yards,4
RB,19,Post,"RB, TB: R.White (NFC South, ID: 00-0037256)",00-0037256,R.White,TB,NFC,NFC South,football_values,rushing_yards,41
RB,19,Post,"RB, TB: R.White (NFC South, ID: 00-0037256)",00-0037256,R.White,TB,NFC,NFC South,football_values,receiving_yards,36
RB,19,Post,"RB, TB: R.White (NFC South, ID: 00-0037256)",00-0037256,R.White,TB,NFC,NFC South,fantasy_points,rushing_yards,4
RB,19,Post,"RB, TB: R.White (NFC South, ID: 00-0037256)",00-0037256,R.White,TB,NFC,NFC South,fantasy_points,receiving_yards,3
RB,19,Post,"RB, TB: R.White (NFC South, ID: 00-0037256)",00-0037256,R.White,TB,NFC,NFC South,football_values,rushing_yards,41
RB,19,Post,"RB, TB: R.White (NFC South, ID: 00-0037256)",00-0037256,R.White,TB,NFC,NFC South,football_values,receiving_yards,36
RB,19,Post,"RB, TB: R.White (NFC South, ID: 00-0037256)",00-0037256,R.White,TB,NFC,NFC South,fantasy_points,rushing_yards,4
RB,19,Post,"RB, TB: R.White (NFC South, ID: 00-0037256)",00-0037256,R.White,TB,NFC,NFC South,fantasy_points,receiving_yards,3
RB,19,Post,"RB, MIA: S.Ahmed (AFC East, ID: 00-0036020)",00-0036020,S.Ahmed,MIA,AFC,AFC East,football_values,rushing_yards,3
RB,19,Post,"RB, MIA: S.Ahmed (AFC East, ID: 00-0036020)",00-0036020,S.Ahmed,MIA,AFC,AFC East,football_values,receiving_yards,45
RB,19,Post,"RB, MIA: S.Ahmed (AFC East, ID: 00-0036020)",00-0036020,S.Ahmed,MIA,AFC,AFC East,fantasy_points,receiving_yards,4
RB,19,Post,"RB, MIA: S.Ahmed (AFC East, ID: 00-0036020)",00-0036020,S.Ahmed,MIA,AFC,AFC East,football_values,rushing_yards,3
RB,19,Post,"RB, MIA: S.Ahmed (AFC East, ID: 00-0036020)",00-0036020,S.Ahmed,MIA,AFC,AFC East,football_values,receiving_yards,45
RB,19,Post,"RB, MIA: S.Ahmed (AFC East, ID: 00-0036020)",00-0036020,S.Ahmed,MIA,AFC,AFC East,fantasy_points,receiving_yards,4
RB,19,Post,"RB, DAL: T.Pollard (NFC East, ID: 00-0035261)",00-0035261,T.Pollard,DAL,NFC,NFC East,football_values,rushing_yards,77
RB,19,Post,"RB, DAL: T.Pollard (NFC East, ID: 00-0035261)",00-0035261,T.Pollard,DAL,NFC,NFC East,football_values,receiving_yards,12
RB,19,Post,"RB, DAL: T.Pollard (NFC East, ID: 00-0035261)",00-0035261,T.Pollard,DAL,NFC,NFC East,fantasy_points,rushing_yards,7
RB,19,Post,"RB, DAL: T.Pollard (NFC East, ID: 00-0035261)",00-0035261,T.Pollard,DAL,NFC,NFC East,fantasy_points,receiving_yards,1
RB,19,Post,"RB, DAL: T.Pollard (NFC East, ID: 00-0035261)",00-0035261,T.Pollard,DAL,NFC,NFC East,football_values,rushing_yards,77
RB,19,Post,"RB, DAL: T.Pollard (NFC East, ID: 00-0035261)",00-0035261,T.Pollard,DAL,NFC,NFC East,football_values,receiving_yards,12
RB,19,Post,"RB, DAL: T.Pollard (NFC East, ID: 00-0035261)",00-0035261,T.Pollard,DAL,NFC,NFC East,fantasy_points,rushing_yards,7
RB,19,Post,"RB, DAL: T.Pollard (NFC East, ID: 00-0035261)",00-0035261,T.Pollard,DAL,NFC,NFC East,fantasy_points,receiving_yards,1
RB,20,Post,"RB, DAL: T.Pollard (NFC East, ID: 00-0035261)",00-0035261,T.Pollard,DAL,NFC,NFC East,football_values,rushing_yards,22
RB,20,Post,"RB, DAL: T.Pollard (NFC East, ID: 00-0035261)",00-0035261,T.Pollard,DAL,NFC,NFC East,football_values,receiving_yards,11
RB,20,Post,"RB, DAL: T.Pollard (NFC East, ID: 00-0035261)",00-0035261,T.Pollard,DAL,NFC,NFC East,fantasy_points,rushing_yards,2
RB,20,Post,"RB, DAL: T.Pollard (NFC East, ID: 00-0035261)",00-0035261,T.Pollard,DAL,NFC,NFC East,fantasy_points,receiving_yards,1
RB,20,Post,"RB, DAL: T.Pollard (NFC East, ID: 00-0035261)",00-0035261,T.Pollard,DAL,NFC,NFC East,football_values,rushing_yards,22
RB,20,Post,"RB, DAL: T.Pollard (NFC East, ID: 00-0035261)",00-0035261,T.Pollard,DAL,NFC,NFC East,football_values,receiving_yards,11
RB,20,Post,"RB, DAL: T.Pollard (NFC East, ID: 00-0035261)",00-0035261,T.Pollard,DAL,NFC,NFC East,fantasy_points,rushing_yards,2
RB,20,Post,"RB, DAL: T.Pollard (NFC East, ID: 00-0035261)",00-0035261,T.Pollard,DAL,NFC,NFC East,fantasy_points,receiving_yards,1
TE,20,Post,"TE, KC: B.Bell (AFC West, ID: 00-0032062)",00-0032062,B.Bell,KC,AFC,AFC West,football_values,receiving_yards,4
TE,20,Post,"TE, KC: B.Bell (AFC West, ID: 00-0032062)",00-0032062,B.Bell,KC,AFC,AFC West,football_values,receiving_yards,4
TE,19,Post,"TE, TB: C.Brate (NFC South, ID: 00-0031273)",00-0031273,C.Brate,TB,NFC,NFC South,football_values,receiving_yards,8
TE,19,Post,"TE, TB: C.Brate (NFC South, ID: 00-0031273)",00-0031273,C.Brate,TB,NFC,NFC South,football_values,receiving_tds,1
TE,19,Post,"TE, TB: C.Brate (NFC South, ID: 00-0031273)",00-0031273,C.Brate,TB,NFC,NFC South,fantasy_points,receiving_tds,6
TE,19,Post,"TE, TB: C.Brate (NFC South, ID: 00-0031273)",00-0031273,C.Brate,TB,NFC,NFC South,football_values,receiving_yards,8
TE,19,Post,"TE, TB: C.Brate (NFC South, ID: 00-0031273)",00-0031273,C.Brate,TB,NFC,NFC South,football_values,receiving_tds,1
TE,19,Post,"TE, TB: C.Brate (NFC South, ID: 00-0031273)",00-0031273,C.Brate,TB,NFC,NFC South,fantasy_points,receiving_tds,6
TE,19,Post,"TE, TB: C.Otton (NFC South, ID: 00-0038129)",00-0038129,C.Otton,TB,NFC,NFC South,football_values,receiving_yards,58
TE,19,Post,"TE, TB: C.Otton (NFC South, ID: 00-0038129)",00-0038129,C.Otton,TB,NFC,NFC South,fantasy_points,receiving_yards,5
TE,19,Post,"TE, TB: C.Otton (NFC South, ID: 00-0038129)",00-0038129,C.Otton,TB,NFC,NFC South,football_values,receiving_yards,58
TE,19,Post,"TE, TB: C.Otton (NFC South, ID: 00-0038129)",00-0038129,C.Otton,TB,NFC,NFC South,fantasy_points,receiving_yards,5
TE,20,Post,"TE, PHI: D.Goedert (NFC East, ID: 00-0034351)",00-0034351,D.Goedert,PHI,NFC,NFC East,football_values,receiving_yards,58
TE,20,Post,"TE, PHI: D.Goedert (NFC East, ID: 00-0034351)",00-0034351,D.Goedert,PHI,NFC,NFC East,football_values,receiving_tds,1
TE,20,Post,"TE, PHI: D.Goedert (NFC East, ID: 00-0034351)",00-0034351,D.Goedert,PHI,NFC,NFC East,fantasy_points,receiving_yards,5
